UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,candidate_station_1_id,candidate_station_1_distance_km,candidate_station_2_id,candidate_station_2_distance_km,candidate_station_3_id,candidate_station_3_distance_km,candidate_station_4_id,candidate_station_4_distance_km,candidate_station_5_id,candidate_station_5_distance_km
2013480,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,2.0,1.0,30.5773207802864,-99.86389486,LargeStreams,Region_06,NRS18_TX_10021,2018.0,9/12/2018,1,BETB,41.33,Good,USW00013973,11.925375083484544,US1TXKM0003,15.087156976491597,US1TXKM0005,15.218660863100792,USC00414670,15.744154405144993,USC00417735,19.301921090025004
2013481,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHONOPSIS,SPERCHONOPSIS,4298,1.0,1.0,40.6249236915654,-100.5745604,RiversOther,Region_07,NRS18_NE_10012,2018.0,9/12/2018,1,BERW,11.62,Poor,US1Fron4026,3.645421187599379,US10fron004,3.9872816564794014,USC00252100,4.56720792273539,US10fron008,4.99635124638354,US1Fron4256,5.281897995087207
2013482,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,4112,1.0,1.0,48.2672399966707,-118.5072669,SmallStreams,Region_10,NRS18_WA_10029,2018.0,9/10/2018,1,BERW,41.05,Fair,USS0018A19S,9.274928454808943,USR0000WGOL,10.162523965542734,USC00452645,11.171951111797739,US1WAFY0003,22.065753747668477,USC00453903,22.189039127787513
2013483,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,3625,1.0,1.0,41.9407961734336,-95.46332634,RiversOther,Region_07,NRS18_IA_10656,2018.0,9/12/2018,1,BETB,30.4,Fair,US1IACF0006,12.916131473527196,USC00132171,15.376821545821738,US1IACF0005,16.78423096002972,US1IASH0008,21.86927689939859,US1IAHR0006,24.84043163996238
2013484,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,4.0,1.0,41.8504242425005,-78.82659517,SmallStreams,Region_03,NRS18_PA_10218,2018.0,9/12/2018,1,BERW,47.05,Fair,USC00365435,6.3444125744774915,USC00360868,10.695662811246919,USC00361978,13.965428061763564,USC00364706,14.386570656456318,USC00364983,14.736691637852598
2013485,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOTANYTARSUS,CLADOTANYTARSUS,3594,1.0,1.0,45.1550934162648,-102.752592,RiversMajor,Region_08,NRS18_SD_10014,2018.0,9/12/2018,1,BERW,17.35,Poor,USC00390706,11.482494910325643,USC00391544,15.756318406860762,US1SDPK0007,17.642012811710728,USC00395320,20.333666594752227,US1SDPK0006,21.150059426306605
2013486,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,4106,1.0,1.0,44.5756472500098,-109.1051816,LargeStreams,Region_08,NRS18_WY_11151,2018.0,9/12/2018,1,BERW,23.1,Poor,US1WYPK0038,4.813236367005233,US1WYPK0026,5.675003229707971,US1WYPK0057,5.751253473993707,US1WYPK0060,6.6772975530879055,USC00485980,6.9230452443592405
2013487,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,,HYDROBIIDAE,3832,22.0,1.0,37.2293781431992,-86.77924889,RiversMajor,Region_04,NRS18_KY_10033,2018.0,9/11/2018,1,BETB,20.02,Poor,USC00150012,8.197811811409363,USC00156882,10.253637577245213,USC00151943,11.700521209088253,US1KYOH0003,11.842341057292442,US1KYBU0003,13.418079499180983
2013488,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSA,PHYSA,4149,1.0,1.0,37.1848126998236,-88.23837008,RiversMajor,Region_04,NRS18_KY_10032,2018.0,9/12/2018,1,BETB,0.0,Poor,US1KYLV0001,8.405010501496077,USC00157110,8.846001343140925,US1KYLY0003,12.434685859413419,USC00154453,14.58985155351402,USC00118020,17.226037344504103
2013489,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,1.0,1.0,38.7644370404341,-75.73555877,SmallStreams,Region_03,NRS18_MD_10007,2018.0,9/13/2018,1,BERW,43.88,Fair,US1DESS0094,7.569286755427825,USC00071330,10.430568927432645,US1DESS0085,10.434402669074657,US1MDCL0014,11.363864130531429,USC00182523,14.347553998363274
2013490,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,CRYPTOTENDIPES,3628,2.0,1.0,43.2457379795625,-97.64923729,RiversMajor,Region_08,NRS18_SD_10060,2018.0,9/12/2018,1,BETB,8.15,Poor,USC00395481,6.401192634003967,US1SDHT0016,22.607198357108253,USC00396462,25.62320102556645,US1SDHT0002,27.995013032979415,US1SDBH0015,31.260872216067863
2013491,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,,PSYCHODIDAE,4223,,,42.4643262039383,-84.04812975,SmallStreams,Region_05,NRS18_MI_10231,2018.0,9/13/2018,1,BERW,33.52,Fair,US1MILV0015,4.148272227204494,USC00203712,6.101346149444217,US1MILV0016,9.027770689591337,US1MIIH0028,10.868488344244952,USC00207912,10.958382837153868
2013492,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,4107,,,46.7605250813758,-100.7203535,RiversOther,Region_08,NRS18_ND_10026,2018.0,9/13/2018,1,BERW,42.68,Fair,US1NDBH0043,2.2223366957147364,US1NDBH0045,3.0621030018614457,USC00320818,3.209120692420432,USW00024011,3.271436622764741,US1NDBH0046,4.077998110909412
2013493,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,22.0,1.0,44.3209340614938,-89.09305848,LargeStreams,Region_05,NRS18_WI_10569,2018.0,9/13/2018,1,BERW,54.78,Good,USC00478951,4.611141338139809,US1WIWP0012,6.625875446218512,US1WIWP0008,7.588426630951573,US1WIWP0015,8.530289778081597,US1WIWP0001,13.083189216445144
2013494,ARTHROPODA,INSECTA,PLECOPTERA,CAPNIIDAE,PARACAPNIA,PARACAPNIA,4097,,,45.3280889164477,-88.42995944,LargeStreams,Region_05,NRS18_WI_10050,2018.0,9/12/2018,1,BERW,68.07,Good,USC00474523,5.358078409647851,USC00474530,7.169741076742963,USC00478561,12.000867450930453,US1WIOC0009,14.081944476131074,US1WIMR0011,14.700008879204924
2013495,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,11.0,1.0,34.7555821044846,-85.68075739,LargeStreams,Region_04,NRS18_AL_10023,2018.0,9/13/2018,1,BERW,13.88,Poor,USC00012945,1.2578838667752374,USC00014115,4.329731076160803,US1ALDK0017,9.84305483573121,USC00097499,13.485980425901145,USC00018936,15.54472586381753
2013496,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,3.0,1.0,42.4043895350324,-95.87348016,SmallStreams,Region_07,NRS18_IA_10004,2018.0,9/13/2018,1,BERW,23.48,Poor,USC00131838,9.61546971937924,USC00136363,13.63980778694675,USC00132026,18.32956848113699,USC00135823,19.1424992161391,USC00133900,20.201046936919855
2013497,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,HABROPHLEBIA,HABROPHLEBIA,3775,2.0,1.0,41.7465558334785,-79.30664962,SmallStreams,Region_03,NRS18_PA_10018,2018.0,9/13/2018,1,BERW,72.88,Good,US1PAWR0003,0.5387856424187054,USC00369966,11.53259904732927,USC00368897,13.888897337998502,USC00368026,13.94216332368746,USC00363158,14.216746999859916
2013498,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,MICROPSECTRA,3981,2.0,1.0,44.5077105935811,-108.4333775,RiversOther,Region_08,NRS18_WY_10078,2018.0,9/13/2018,1,BERW,48.8,Fair,USC00483031,3.5882029095043166,USC00481240,6.552119696969669,US1WYBH0019,8.702974415547226,US1WYBH0004,10.75983032106194,US1WYBH0008,13.445371548318237
2013499,ARTHROPODA,INSECTA,TRICHOPTERA,LIMNEPHILIDAE,,LIMNEPHILIDAE,3918,5.0,1.0,44.4585947299704,-108.6400312,RiversOther,Region_08,NRS18_WY_11746,2018.0,9/13/2018,1,BERW,34.4,Poor,USC00489660,11.984129968449658,USC00481240,17.751976417569423,US1WYBH0019,19.143625000011127,US1WYBH0008,19.228689627007622,USC00483031,20.25006007629604
2013500,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPUS,TANYPUS,4347,1.0,1.0,30.5000976830021,-99.68645313,RiversOther,Region_06,NRS18_TX_10042,2018.0,9/13/2018,1,BETB,39.4,Good,USW00013973,7.747708205559606,USC00418183,9.464704956744193,US1TXKM0002,11.346774609847827,US1TXKM0003,11.586145350160338,USC00414670,12.849653982674601
2013501,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,11.0,1.0,,,,Region_04,NRS18_AL_10002,,9/14/2018,2,BETB,7.73,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013502,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,4.0,1.0,36.6592557496441,-92.63412036,LargeStreams,Region_07,NRS18_MO_10665,2018.0,9/14/2018,1,BERW,42.93,Fair,US1MOOZ0008,5.879222946638095,USC00234192,9.966104518794403,US1MOOZ0003,14.679616355505036,US1MOOZ0012,14.988165179183952,US1MOOZ0011,16.98963119850203
2013503,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,9.0,1.0,38.9023856239271,-93.01374945,RiversOther,Region_07,NRS18_MO_10039,2018.0,9/14/2018,1,BETB,34.7,Fair,US1MOSN0003,9.203656069088723,USC00237960,16.11506549881184,USC00231704,16.946435904541786,USC00236052,19.398589617032872,USC00230747,20.195916783424295
2013504,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,9.0,1.0,42.5473345977114,-96.47690097,RiversMajor,Region_07,NRS18_IA_10034,2018.0,9/14/2018,1,BETB,56.37,Good,USC00137717,2.5653726119538045,USC00137703,5.361298445328524,USC00137713,5.570439425138104,US1IAWD0007,7.082582366571726,US1SDUN0014,7.700696215842899
2013505,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,5.0,1.0,38.4064788146756,-90.38821011,SmallStreams,Region_07,NRS18_MO_10051,2018.0,9/17/2018,1,BERW,24.98,Poor,US1MOJF0011,1.2492021109213314,US1MOJF0032,1.8946295328008773,US1MOJF0036,3.2405709023794556,US1MOJF0018,3.368442691010684,US1MOSL0076,7.742684399870012
2013506,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,7.0,0.0,39.0658511124341,-92.52016586,SmallStreams,Region_07,NRS18_MO_10361,2018.0,9/16/2018,1,BERW,21.23,Poor,US1MOBN0021,5.627158417599572,US1MOBN0024,5.748929436167202,USC00232832,7.057769085698761,US1MOBN0020,7.2218924013315915,US1MOBN0028,7.752560953928205
2013507,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,15.0,0.0,40.9072273901245,-72.73717806,LargeStreams,Region_02,NRS18_NY_10549,2018.0,9/16/2018,1,BETB,38.5,Poor,USC00300364,3.03674295351048,US1NYSF0002,6.186497085551999,USC00307134,6.395999418782246,US1NYSF0166,9.246953558181147,US1NYSF0103,9.89186373389169
2013508,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,1.0,1.0,42.1833760856131,-90.19425335,LargeStreams,Region_05,NRS18_IL_10035,2018.0,9/16/2018,1,BETB,46.57,Good,US1ILCR0017,5.007704062772111,US1ILJD0006,10.820275517829979,USC00119854,11.885818414787312,US1IAJC0001,12.026987550127918,US1ILCR0012,14.20771278989351
2013509,MOLLUSCA,GASTROPODA,,,,GASTROPODA,3745,2.0,0.0,36.7979585903887,-92.82411663,RiversOther,Region_07,NRS18_MO_11111,2018.0,9/16/2018,1,BETB,41.8,Fair,US1MODG0004,2.7942916657221897,USC00230878,8.40396007857181,US1MODG0009,8.570714537468644,USC00230368,8.916305616691378,US1MODG0012,14.30320368272928
2013510,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,COENAGRIONIDAE,3606,17.0,1.0,43.414023145765,-106.2859759,RiversOther,Region_08,NRS18_WY_10011,2018.0,9/16/2018,1,BERW,9.1,Poor,USC00486195,0.7162523781973462,US1WYNT0077,0.9179892369232251,USC00486200,9.685965877328771,USC00480237,24.1073218423737,USC00485581,26.46918589503156
2013511,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,5.0,1.0,45.1801892112662,-83.63260681,LargeStreams,Region_05,NRS18_MI_10044,2018.0,9/17/2018,1,BERW,41.77,Good,USC00200166,3.8186822537759815,USW00094849,13.196998957621762,US1MIAP0001,20.30922392521624,USW00014814,20.839832013015844,USC00208391,23.222333148449977
2013512,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,4.0,1.0,47.1895948305973,-102.6300471,RiversOther,Region_08,NRS18_ND_10031,2018.0,9/17/2018,1,BERW,57.83,Good,USC00323446,1.6623781815646017,US1NDDN0003,10.602593828869042,USC00325519,11.40878329283489,US1NDDN0004,15.978193465885271,USC00322193,15.979140659181303
2013513,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,4112,,,44.4703152601972,-90.86880828,LargeStreams,Region_05,NRS18_WI_10049,2018.0,9/17/2018,1,BERW,57.23,Good,USC00473471,12.42054929972775,USC00472678,16.37522630839108,US1WIJK0001,16.99632360108502,USR0000WBRF,19.094778133843505,USC00470855,20.051817106899527
2013514,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,2.0,1.0,42.2585032722233,-90.28275489,RiversOther,Region_05,NRS18_IL_10023,2018.0,9/17/2018,1,BETB,17.67,Poor,US1ILJD0006,0.27063973630621996,USC00112745,7.882107329317017,USC00130608,11.545180764471612,US1IAJC0005,12.214968049154306,US1ILCR0017,16.02018974304148
2013515,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,59.0,1.0,32.4995892120619,-90.80185682,RiversMajor,Region_04,NRS18_MS_10022,2018.0,9/17/2018,1,BETB,0.0,Poor,US1MSWR0004,5.478385735187028,USW00013979,11.209875759543094,US1MSWR0008,11.666829844185951,USC00229230,14.486243790004101,USC00227587,15.06838530431182
2013516,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,1.0,1.0,40.7579639084296,-74.16350611,RiversOther,Region_02,NRS18_NJ_10007,2018.0,9/17/2018,1,BETB,0.0,Poor,USC00283704,1.4692701551181873,US1NJHD0002,2.526442636486517,US1NJHD0018,2.8714300010570106,US1NJES0020,3.669826290103256,US1NJBG0015,4.229724404319966
2013517,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,1.0,1.0,40.8589025272934,-74.11904238,RiversOther,Region_02,NRS18_NJ_11083,2018.0,9/17/2018,1,BETB,2.15,Poor,US1NJBG0033,2.1628192428715005,US1NJBG0013,2.623550967862347,US1NJBG0064,2.75195675203305,USC00284931,3.128286587214395,US1NJBG0012,3.5668709238184526
2013518,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,NEUMANIA,NEUMANIA,4038,9.0,1.0,39.2481192299184,-94.91314785,SmallStreams,Region_07,NRS18_KS_10137,2018.0,9/17/2018,1,BERW,31.63,Fair,US1KSLV0009,4.875195910401018,US1KSLV0014,4.987272358428845,USC00144589,5.184863149295557,USC00144586,5.878845473964482,US1KSLV0004,7.188387758197956
2013519,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,13.0,1.0,43.6183459760442,-104.2088301,RiversOther,Region_08,NRS18_WY_10052,2018.0,9/17/2018,1,BERW,14.9,Poor,US1WYWS0009,2.2749521952714478,US1WYWS0010,6.925709382549654,USC00486664,8.114654046158034,USC00486450,15.11001703123289,USC00392312,17.010914110205473
2013520,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,,,43.8330022330649,-104.4068878,RiversOther,Region_08,NRS18_WY_11308,2018.0,9/17/2018,1,BERW,36.47,Poor,USC00486662,6.12922882398842,US1WYWS0013,12.184078352216428,US1WYWS0025,13.927332411626608,US1WYWS0020,14.238801621983058,USC00486935,16.165244892640708
2013521,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,PISIDIIDAE,4158,4.0,0.0,38.7238378825921,-89.49259979,RiversOther,Region_05,NRS18_IL_10022,2018.0,9/18/2018,1,BETB,55.32,Good,US1ILCT0006,10.596820547013687,US1ILCT0009,11.801511799202418,USC00114089,13.944374562678336,US1ILMD0037,14.406663231784506,US1ILMD0003,15.702479196327113
2013522,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,1.0,1.0,,,,Region_06,NRS18_AR_10009,,9/18/2018,2,BERW,35.55,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013523,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,SPERCHON,SPERCHON,4296,8.0,1.0,45.3644615216341,-84.5085825,LargeStreams,Region_05,NRS18_MI_10040,2018.0,9/18/2018,1,BERW,49.93,Good,US1MICB0006,9.249781353072764,USC00209105,12.365060067401265,USC00208417,22.25258712210105,USC00206184,22.866625145750763,US1MICB0001,26.432778172767883
2013524,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA,3792,1.0,1.0,45.5451488655309,-84.45337414,SmallStreams,Region_05,NRS18_MI_10030,2018.0,9/18/2018,1,BERW,17.05,Poor,US1MICB0001,6.143137338059269,USC00201497,10.074770609511264,USC00201492,11.996187008617477,US1MICB0006,19.95851899013394,USC00206184,23.344324981066045
2013525,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,,,HAPLOTAXIDA,3783,1.0,0.0,39.3143738100931,-83.33566716,LargeStreams,Region_05,NRS18_OH_10028,2018.0,9/17/2018,1,BERW,62.3,Good,USC00333356,4.65713913082702,US1OHRS0018,5.746241771032443,US1OHHG0012,7.838180822171385,US1OHRS0010,11.436316669300707,US1OHHG0008,12.788067448634386
2013526,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,CHEUMATOPSYCHE,CHEUMATOPSYCHE,3578,,,39.6767701299048,-83.23122949,SmallStreams,Region_05,NRS18_OH_10024,2018.0,9/18/2018,1,BERW,26.6,Fair,USC00332090,5.936727981284806,USC00335573,7.704161747541135,USC00332170,10.350306735679277,USC00335830,12.344378911225627,US1OHPC0004,13.630669329169395
2013527,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,10.0,1.0,32.2411885009781,-90.58898349,RiversOther,Region_04,NRS18_MS_10021,2018.0,9/18/2018,1,BERW,36.35,Poor,USC00226476,8.118415536379171,USC00222668,8.791503508533006,USC00229101,16.244119181636627,US1MSHD0025,20.077145582488317,US1MSHD0012,23.132062067197765
2013528,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,BOYERIA,BOYERIA,3524,1.0,1.0,,,,Region_02,NRS18_NJ_10001,,9/18/2018,2,BERW,24.42,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013529,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,SIMULIUM,4281,3.0,1.0,43.4224423735225,-103.9918046,RiversMajor,Region_08,NRS18_SD_10012,2018.0,9/18/2018,1,BERW,52.38,Fair,US1SDFR0024,3.8664347965380435,USC00392312,12.773421696306851,USC00486600,12.913194572835696,USC00392559,13.15987850193364,USC00488475,14.175050993692969
2013530,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,ELMIDAE,3694,17.0,0.0,42.5542838491939,-120.8997093,LargeStreams,Region_10,NRS18_OR_10035,2018.0,9/18/2018,1,BERW,49.48,Fair,USS0020G12S,10.382163555571754,USS0020G02S,18.14060113295356,USC00350853,20.952494885778467,USC00350854,21.22855052451415,USR0000OCOF,22.91679670507142
2013531,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,,,41.2332841950364,-105.2928902,SmallStreams,Region_08,NRS18_WY_10022,2018.0,9/18/2018,1,BERW,35.63,Poor,USC00482233,6.729018889991384,US1WYLM0231,6.985700194236962,USS0005H02S,7.293640146152191,USC00484022,8.227588234477018,USC00487330,8.419282090149535
2013532,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA,3612,16.0,1.0,,,,Region_04,NRS18_AL_RF001,,9/18/2018,1,BERW,55.77,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013533,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,15.0,1.0,43.2059500505077,-90.74092242,LargeStreams,Region_05,NRS18_WI_10051,2018.0,9/19/2018,1,BERW,38.07,Good,US1WICR0001,6.652418409972427,USW00094994,7.561126225566965,USC00478163,10.502581132962527,USC00478164,11.163106183469356,USC00470950,11.797323465695902
2013534,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LABRUNDINIA,LABRUNDINIA,3882,,,47.1295783974407,-102.2341882,RiversOther,Region_08,NRS18_ND_10007,2018.0,9/18/2018,1,BERW,42.05,Poor,USC00325582,7.6241568129270805,US1NDDN0014,10.600832373043046,USC00323529,12.691397898005796,US1NDSK0009,18.39035877954892,USC00328660,23.38555414690697
2013535,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,2.0,1.0,36.5608835086625,-94.14868317,SmallStreams,Region_07,NRS18_MO_10213,2018.0,9/19/2018,1,BERW,26.08,Poor,USC00236834,6.643808245416455,US1MOBY0013,7.941893126871246,USC00238740,8.641497897245864,US1MOMD0009,10.453414993079654,US1ARBT0008,11.836486678464839
2013536,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,STEMPELLINELLA,4308,1.0,1.0,33.2220059538637,-89.32785941,LargeStreams,Region_04,NRS18_MS_10020,2018.0,9/19/2018,1,BERW,40.53,Poor,USC00229475,5.60453879193557,USC00223173,9.563066485909646,USC00225620,12.145091570277314,US1MSCT0002,12.200188076419805,US1MSCT0004,13.111779640050026
2013537,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,,HYDROPTILIDAE,3847,1.0,1.0,40.5812822715589,-81.39514041,RiversOther,Region_05,NRS18_OH_10007,2018.0,9/18/2018,1,BETB,20.93,Poor,USC00332272,2.4382241385721017,US1OHTS0002,6.220105589980291,US1OHTS0004,7.957119826600616,USC00330823,8.292186481741613,US1OHTS0007,8.788514826124162
2013538,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,HEXAGENIA,HEXAGENIA,3816,10.0,1.0,32.8930545377469,-83.27685531,LargeStreams,Region_04,NRS18_GA_10023,2018.0,9/19/2018,1,BERW,44.28,Fair,USC00095696,7.381157193152146,USC00094594,7.916235665778728,USR0000GMCI,12.851750020809417,US1GABD0001,13.631124392172172,USC00095874,21.2833271609192
2013539,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,,TABANIDAE,4340,1.0,1.0,,,,Region_02,NRS18_NJ_10002,,9/19/2018,2,BETB,11.77,,ACW00011604,,US1OKCV0084,,US1OKCV0083,,US1OKCV0082,,US1OKCV0081,
2013540,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,HYDROPTILA,HYDROPTILA,3846,1.0,1.0,41.3178145499028,-74.47483104,RiversOther,Region_02,NRS18_NY_10065,2018.0,9/19/2018,1,BETB,41.55,Fair,USC00303144,3.278740491392492,US1NYOR0023,7.3458603647770415,US1NYOR0004,7.372183766010592,USC00308967,10.67319692843095,US1NJSS0003,10.766093682229538
2013541,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,1.0,1.0,41.2752371744654,-90.79014197,LargeStreams,Region_05,NRS18_IL_10968,2018.0,9/19/2018,1,BERW,31.0,Fair,US1ILMR0002,8.022391674347046,US1ILMR0007,8.176105232988428,USC00110072,8.60296569528207,USC00117211,8.906080256528687,US1ILMR0006,9.064236577515143
2013542,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,ROBACKIA,4257,2.0,1.0,43.2780341440764,-103.7201563,RiversMajor,Region_08,NRS18_SD_10026,2018.0,9/19/2018,1,BERW,19.58,Poor,US1SDFR0020,7.021965034101948,USC00392557,9.098145894086471,US1SDFR0021,9.559573472082695,USC00396812,12.621127151451688,USC00394010,13.98723004536886
2013543,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,PARALEPTOPHLEBIA,PARALEPTOPHLEBIA,4108,4.0,1.0,46.8162269375232,-88.2020265,LargeStreams,Region_05,NRS18_MI_10041,2018.0,9/20/2018,1,BERW,58.12,Good,USC00207580,7.077967522795628,US1MIBG0001,9.748175541107786,USC00204623,21.015184975470092,USC00203744,21.44363322579127,USC00200485,21.720905570816676
2013544,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,LIMNODRILUS,LIMNODRILUS,3925,,,30.6796337994935,-99.02698714,RiversOther,Region_06,NRS18_TX_10022,2018.0,9/19/2018,1,BETB,51.45,Good,US1TXMSN012,1.3849098751034303,USC00411521,6.193598225061742,US1TXLL0059,7.1862749729010025,US1TXMSN006,8.199650775842265,USC00415626,14.322852622012629
2013545,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,NAIDIDAE,4003,3.0,0.0,31.1318176253106,-99.32020964,LargeStreams,Region_06,NRS18_TX_10007,2018.0,9/20/2018,1,BETB,23.1,Fair,US1TXMCC008,1.6801037353988921,US1TXMCC007,2.5967523238930066,USC00411017,3.09359234029069,US1TXMCC009,12.929437761722083,USC00411385,15.518258887748017
