UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND,nearest_station_id
2013750,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3982,3,1,35.8788049460087,-82.07960048,SmallStreams,Region_04,NRS18_NC_10032,2019,6/11/2019,1,BERW,75.52,Good,USC00318225
2013751,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,PARATANYTARSUS,4120,11,1,41.8504603875685,-94.0261349,LargeStreams,Region_07,NRS18_IA_10003,2019,6/11/2019,1,BETB,70.03,Good,US1IADL0040
2013752,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,1,1,46.9723674804242,-95.055888,LargeStreams,Region_05,NRS18_MN_10025,2019,6/11/2019,1,BETB,33.67,Fair,US1MNHB0042
2013753,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,20,1,35.3596334721378,-99.40267777,LargeStreams,Region_06,NRS18_OK_10049,2019,6/11/2019,1,BERW,8.82,Poor,US1OKBC0009
2013754,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1,0,42.4821651757664,-102.60076,RiversMajor,Region_07,NRS18_NE_10053,2019,6/11/2019,1,BERW,16.67,Poor,US10sher021
2013755,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,4112,1,1,46.921184405195,-93.02606272,LargeStreams,Region_05,NRS18_MN_10062,2019,6/11/2019,1,BERW,7.88,Poor,USC00212826
2013756,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PENTANEURA,PENTANEURA,4134,1,1,38.1484152340579,-82.210465,SmallStreams,Region_03,NRS18_WV_10009,2019,6/11/2019,1,BERW,45.27,Good,USC00461075
2013757,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,TRICORYTHODES,4384,2,1,38.9644677576052,-109.2467861,RiversMajor,Region_08,NRS18_UT_10432,2019,6/11/2019,1,BETB,27.18,Poor,USC00421440
2013758,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,2,1,39.2952489057286,-82.43440894,RiversOther,Region_05,NRS18_OH_10031,2019,6/11/2019,1,BETB,22.75,Poor,USR0000OZAL
2013759,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,,DYTISCIDAE,3679,,,43.3572278384175,-71.42338173,SmallStreams,Region_01,NRS18_NH_10014,2019,6/11/2019,1,BERW,33.68,Poor,USC00272250
2013760,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,,LYMNAEIDAE,3945,4,1,42.0661065812477,-105.1126825,RiversOther,Region_08,NRS18_WY_11452,2019,6/11/2019,1,BERW,50.75,Good,US1WYPT0007
2013761,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,5,1,44.6312085753891,-103.694434,SmallStreams,Region_08,NRS18_SD_10094,2019,6/11/2019,1,BERW,11.93,Poor,USC00397418
2013762,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,TAENIOPTERYX,TAENIOPTERYX,4344,,,47.2055163470668,-92.80054005,RiversOther,Region_05,NRS18_MN_10030,2019,6/12/2019,1,BETB,65.73,Good,US1MNSL0007
2013763,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MICROCYLLOEPUS,MICROCYLLOEPUS,3980,1,1,36.3949466989398,-99.00499315,LargeStreams,Region_06,NRS18_OK_11579,2019,6/12/2019,1,BERW,16.27,Poor,US1OKWW0002
2013764,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,2,1,31.9799084858934,-104.1233041,RiversOther,Region_06,NRS18_TX_11175,2019,6/11/2019,1,BERW,24.47,Poor,USC00417481
2013765,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LABRUNDINIA,LABRUNDINIA,3882,,,,,,Region_03,NRS18_VA_RF013,,6/12/2019,1,BETB,66.1,,ACW00011604
2013766,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,2,1,42.4333222459711,-103.7026537,RiversMajor,Region_07,NRS18_NE_11590,2019,6/12/2019,1,BERW,26.35,Fair,USC00250030
2013767,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ODONTOMESA,ODONTOMESA,4058,1,1,42.4201289461923,-103.5414199,RiversMajor,Region_07,NRS18_NE_11578,2019,6/12/2019,1,BERW,24,Fair,US10siou006
2013768,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,4107,79,1,46.706911963289,-94.81103949,LargeStreams,Region_05,NRS18_MN_10057,2019,6/12/2019,1,BERW,19.03,Poor,US1MNCS0064
2013769,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,1,1,38.6127150403755,-109.5583912,RiversMajor,Region_08,NRS18_UT_10017,2019,6/12/2019,1,BETB,44.32,Fair,US1UTGR0005
2013770,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,CHRYSOPS,CHRYSOPS,3587,1,1,32.8463743484392,-81.44289005,RiversMajor,Region_04,NRS18_SC_10019,2019,6/12/2019,1,BETB,30.65,Poor,USC00095896
2013771,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,HEMERODROMIA,HEMERODROMIA,3799,2,1,35.9720192890122,-88.26058993,LargeStreams,Region_04,NRS18_TN_10340,2019,6/12/2019,1,BERW,55.05,Good,US1TNCR0007
2013772,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,LEBERTIA,LEBERTIA,3892,1,1,35.1463359552492,-89.23759803,LargeStreams,Region_04,NRS18_TN_10339,2019,6/11/2019,1,BERW,29.98,Poor,USC00400137
2013773,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,TUBIFEX,TUBIFEX,4390,1,1,42.1995646691316,-104.5859971,RiversOther,Region_08,NRS18_WY_11453,2019,6/12/2019,1,BERW,49.82,Good,US1WYGS0027
2013774,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,TANYTARSUS,4348,17,1,39.30687601,-82.85680644,LargeStreams,Region_05,NRS18_OH_10658,2019,6/12/2019,1,BERW,32.47,Fair,USC00331523
2013775,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESA,DIAMESA,3654,3,1,44.2982896042705,-72.94783568,SmallStreams,Region_01,NRS18_VT_10014,2019,6/12/2019,1,BERW,61.57,Good,US1VTCH0007
2013776,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CRICOTOPUS/ORTHOCLADIUS,3623,12,1,44.1377778084313,-100.8015808,LargeStreams,Region_08,NRS18_SD_10694,2019,6/12/2019,1,BERW,0,Poor,USC00398572
2013777,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,SAETHERIA,SAETHERIA,4260,30,1,35.5888732425683,-77.4127161,SmallStreams,Region_04,NRS18_NC_10111,2019,6/13/2019,1,BERW,44.02,Fair,US1NCPT0089
2013778,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,HELOBDELLA,HELOBDELLA,3792,1,1,32.7238366999709,-80.49558657,SmallStreams,Region_04,NRS18_SC_10009,2019,6/13/2019,1,BETB,11.18,Poor,US1SCCL0014
2013779,ARTHROPODA,INSECTA,TRICHOPTERA,PSYCHOMYIIDAE,PSYCHOMYIA,PSYCHOMYIA,4225,1,1,39.9650466772444,-80.58732134,RiversOther,Region_03,NRS18_WV_10019,2019,6/12/2019,1,BETB,46.27,Good,US1WVMH0002
2013780,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,MICROPSECTRA,3981,1,1,,,,Region_03,NRS18_VA_RF011,,6/13/2019,1,BETB,79.82,,ACW00011604
2013781,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,3744,12,1,42.5200949891697,-89.8124624,RiversOther,Region_05,NRS18_WI_10054,2019,6/13/2019,1,BETB,23.32,Poor,USC00471250
2013782,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,3,0,46.7328287890006,-95.0939806,SmallStreams,Region_05,NRS18_MN_10039,2019,6/13/2019,1,BERW,7.07,Poor,US1MNWD0002
2013783,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,,DOLICHOPODIDAE,3671,1,1,38.8090732376178,-111.3160004,LargeStreams,Region_08,NRS18_UT_10013,2019,6/13/2019,1,BERW,29.65,Poor,USC00429575
2013784,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,EURYLOPHELLA,EURYLOPHELLA,3726,14,1,44.2985202067468,-71.95877622,SmallStreams,Region_01,NRS18_NH_10016,2019,6/13/2019,1,BERW,64.33,Good,USC00275500
2013785,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,CASSIDINIDEA,CASSIDINIDEA,3557,1,1,32.9608726922311,-80.15104513,SmallStreams,Region_04,NRS18_SC_10034,2019,6/14/2019,1,BETB,13.85,Poor,USC00384771
2013786,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROCLADIUS,PSECTROCLADIUS,4206,1,1,47.8098151544876,-92.62816101,LargeStreams,Region_05,NRS18_MN_10058,2019,6/13/2019,1,BETB,33.57,Fair,USC00211771
2013787,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,DERO,DERO,3646,1,1,33.9308211375439,-117.5939787,RiversMajor,Region_09,NRS18_CA_10025,2019,6/11/2019,1,BERW,32.13,Poor,US1CARV0028
2013788,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,9,1,47.3098973432177,-91.8730277,LargeStreams,Region_05,NRS18_MN_10553,2019,6/14/2019,1,BETB,17.1,Poor,USC00210989
2013789,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,CERATOPOGONIDAE,3566,15,0,41.8330686366638,-104.148164,SmallStreams,Region_08,NRS18_WY_10251,2019,6/13/2019,1,BERW,19.77,Poor,US1WYGS0011
2013790,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,2,1,32.2464552374338,-101.3921172,RiversOther,Region_06,NRS18_TX_10988,2019,6/13/2019,1,BERW,17.05,Poor,US1TXHWR004
2013791,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,NEOTRICHIA,NEOTRICHIA,4032,1,1,35.135242105101,-88.18207379,RiversOther,Region_04,NRS18_TN_10023,2019,6/14/2019,1,BERW,65.4,Good,US1TNHN0009
2013792,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA,3821,3,1,45.1247949709622,-93.99623622,RiversOther,Region_05,NRS18_MN_10012,2019,6/14/2019,1,BETB,15.65,Poor,US1MNWR0140
2013797,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,HYDROPSYCHE,HYDROPSYCHE,3844,1,1,34.6117005537498,-82.43868786,RiversOther,Region_04,NRS18_SC_10779,2019,6/16/2019,1,BETB,11.78,Poor,USC00380613
2013798,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,THIENEMANNIMYIA GENUS GR.,4362,1,1,45.3009425210563,-94.67625608,LargeStreams,Region_05,NRS18_MN_10060,2019,6/16/2019,1,BETB,14.55,Poor,US1MNMK0013
2013799,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOTANYTARSUS,CLADOTANYTARSUS,3594,15,1,43.0860526545606,-117.7117037,RiversMajor,Region_10,NRS18_OR_11118,2019,6/12/2019,1,BETB,41.38,Poor,USC00357310
2013800,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,LEPTOCERIDAE,3897,,,36.5438169104622,-76.89024763,LargeStreams,Region_04,NRS18_NC_10009,2019,6/16/2019,1,BETB,16.6,Poor,USC00448220
2013801,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,HYGROBATES,HYGROBATES,3855,,,43.35868535,-104.3094053,RiversMajor,Region_08,NRS18_WY_11906,2019,6/14/2019,1,BERW,57.67,Good,USC00481032
2013802,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,NAIS,NAIS,4004,1,1,44.0532982802892,-105.2684427,RiversOther,Region_08,NRS18_WY_11305,2019,6/16/2019,1,BERW,42.23,Poor,USC00482580
2013803,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,NAIS,NAIS,4004,47,1,44.0896230023242,-105.166272,RiversOther,Region_08,NRS18_WY_11316,2019,6/16/2019,1,BERW,23.9,Poor,USC00482580
2013804,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,3,1,38.689079181467,-75.76990306,LargeStreams,Region_03,NRS18_MD_10001,2019,6/17/2019,1,BETB,32.88,Poor,US1MDCL0014
2013805,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,LIMNODRILUS,LIMNODRILUS,3925,1,1,48.0355261410528,-92.9070676,SmallStreams,Region_05,NRS18_MN_10009,2019,6/16/2019,1,BERW,22.53,Poor,USC00216210
2013806,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,STAGNICOLA,STAGNICOLA,4304,5,1,43.5668935209754,-89.69697196,RiversMajor,Region_05,NRS18_WI_10028,2019,6/17/2019,1,BETB,21.13,Poor,US1WISK0017
2013808,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,3412,2,1,37.2046323051762,-83.52786634,SmallStreams,Region_04,NRS18_KY_10003,2019,6/17/2019,1,BERW,45.02,Good,USC00150687
2013809,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,PLANORBIDAE,4162,1,0,33.7676329198523,-80.07378602,SmallStreams,Region_04,NRS18_SC_10003,2019,6/17/2019,1,BERW,28.98,Poor,US1SCCD0015
2013810,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,DICROTENDIPES,3658,9,1,44.517651086546,-94.02857543,SmallStreams,Region_05,NRS18_MN_10007,2019,6/17/2019,1,BERW,34.02,Fair,USC00213678
2013811,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA,3867,1,1,44.9237741598132,-106.0024106,RiversOther,Region_08,NRS18_WY_11301,2019,6/17/2019,1,BETB,55.1,Fair,USR0000MBRA
2013812,ARTHROPODA,INSECTA,DIPTERA,EPHYDRIDAE,,EPHYDRIDAE,3711,1,1,40.9022573786886,-96.60625674,SmallStreams,Region_07,NRS18_NE_10058,2019,6/18/2019,1,BERW,3.68,Poor,US1Lanc5524
2013814,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,PERLIDAE,4138,,,,,,Region_04,NRS18_AL_RF002,,6/17/2019,1,BETB,47.43,,ACW00011604
2013815,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,1,1,34.5312567470858,-94.71441654,LargeStreams,Region_06,NRS18_OK_10024,2019,6/17/2019,1,BERW,55.92,Good,USC00348285
2013816,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,PROCLOEON,PROCLOEON,4192,11,1,48.3784586645378,-93.22725536,LargeStreams,Region_05,NRS18_MN_10010,2019,6/18/2019,1,BERW,33.62,Fair,USC00214191
2013817,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,NEOTRICHIA,NEOTRICHIA,4032,19,1,,,,Region_04,NRS18_FL_RF002,,6/18/2019,1,BETB,74.02,,ACW00011604
2013818,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,LIMNODRILUS,LIMNODRILUS,3925,,,35.9869628708283,-94.91588598,RiversMajor,Region_06,NRS18_OK_10040,2019,6/17/2019,1,BETB,32.22,Fair,US1OKCH0003
2013819,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,4159,1,1,36.9350347427634,-85.77766442,SmallStreams,Region_04,NRS18_KY_10004,2019,6/18/2019,1,BERW,42.32,Fair,US1KYBR0010
2013820,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,EPEORUS,EPEORUS,3703,58,1,44.0764845413552,-71.79800264,SmallStreams,Region_01,NRS18_NH_10012,2019,6/18/2019,1,BERW,55.47,Good,USC00270675
2013821,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,TIPULA,TIPULA,4368,1,1,44.0172171674266,-85.75154523,SmallStreams,Region_05,NRS18_MI_10017,2019,6/18/2019,1,BERW,19.4,Poor,USC00204969
2013822,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,FALLCEON,FALLCEON,3729,1,1,,,,Region_06,NRS18_TX_10017,,6/18/2019,2,BETB,42.93,,ACW00011604
2013823,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,TIMPANOGA,TIMPANOGA,4366,,,40.0019052279798,-121.2682255,RiversOther,Region_09,NRS18_CA_10015,2019,6/18/2019,1,BETB,33.85,Poor,USC00041159
2013824,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,STYLARIA,STYLARIA,4323,6,1,39.8038978796282,-120.3762174,RiversOther,Region_09,NRS18_CA_10049,2019,6/17/2019,1,BETB,19.92,Poor,US1CAPM0009
2013825,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,LEUCTRA,LEUCTRA,3912,15,1,41.4124082869662,-74.74692932,SmallStreams,Region_03,NRS18_PA_10034,2019,6/18/2019,1,BERW,84.28,Good,USC00365470
2013826,ARTHROPODA,INSECTA,DIPTERA,PELECORHYNCHIDAE,GLUTOPS,GLUTOPS,3754,1,1,40.7240029353705,-124.1173927,SmallStreams,Region_09,NRS18_CA_10007,2019,6/18/2019,1,BERW,55.62,Good,US1CAHM0081
2013827,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,HEPTAGENIIDAE,3802,,,,,,Region_04,NRS18_SC_10001,,6/18/2019,2,BERW,28.47,,ACW00011604
2013828,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1,1,,,,Region_04,NRS18_SC_10002,,6/19/2019,2,BETB,25.38,,ACW00011604
2013829,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,EPHEMERELLA,EPHEMERELLA,3705,4,1,43.7188028622575,-115.3064835,SmallStreams,Region_10,NRS18_ID_10053,2019,6/18/2019,1,BERW,58.22,Good,USS0015F04S
2013830,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,,LEUCTRIDAE,3913,1,0,,,,Region_03,NRS18_WV_RF004,,6/18/2019,1,BETB,82.95,,ACW00011604
2013831,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3982,2,1,39.6132139410826,-121.7793686,LargeStreams,Region_09,NRS18_CA_10019,2019,6/19/2019,1,BETB,59.63,Good,US1CABT0042
2013832,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,PARATENDIPES,4121,1,1,44.8512709279977,-93.9828323,RiversOther,Region_05,NRS18_MN_10018,2019,6/19/2019,1,BETB,28.78,Fair,US1MNCV0071
2013833,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS,5146,,,35.983411877694,-77.86095318,RiversOther,Region_04,NRS18_NC_10645,2019,6/18/2019,1,BERW,51.97,Fair,US1NCNS0034
2013834,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MACRONYCHUS,MACRONYCHUS,3952,,,45.8581464883832,-90.42647469,LargeStreams,Region_05,NRS18_WI_10048,2019,6/19/2019,1,BETB,45.67,Good,US1WIPR0010
2013835,ARTHROPODA,INSECTA,TRICHOPTERA,CALAMOCERATIDAE,HETEROPLECTRON,HETEROPLECTRON,3812,1,1,40.7720397544849,-123.3027922,SmallStreams,Region_09,NRS18_CA_10094,2019,6/19/2019,1,BERW,61.62,Good,USR0000CBBR
2013837,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOTANYTARSUS,CLADOTANYTARSUS,3594,121,1,,,,Region_04,NRS18_FL_RF003,,6/19/2019,1,BETB,44.02,,ACW00011604
2013838,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6,1,37.2565872661277,-87.59639111,LargeStreams,Region_04,NRS18_KY_10016,2019,6/19/2019,1,BERW,35.62,Fair,USC00152407
2013839,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,LEBERTIIDAE,ESTELLOXUS,ESTELLOXUS,3720,1,1,30.5869873037536,-84.35733272,RiversOther,Region_04,NRS18_FL_10010,2019,6/19/2019,1,BETB,40.05,Poor,US1FLLN0001
2013840,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,PHAENOPSECTRA,4143,32,1,43.6890128349559,-108.1791191,RiversMajor,Region_08,NRS18_WY_10034,2019,6/19/2019,1,BETB,37.57,Poor,US1WYHS0015
2013841,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,ITHYTRICHIA,ITHYTRICHIA,3870,3,1,43.6823724671956,-106.3391975,RiversOther,Region_08,NRS18_WY_11315,2019,6/18/2019,1,BERW,29.15,Poor,USC00488801
2013842,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,REMENUS,REMENUS,4240,,,42.7567415856581,-72.46334804,SmallStreams,Region_01,NRS18_NH_10008,2019,6/20/2019,1,BERW,46.68,Fair,USC00438600
2013843,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,3,0,48.2500421131054,-93.88671437,LargeStreams,Region_05,NRS18_MN_10050,2019,6/20/2019,1,BETB,44.97,Good,US1MNKC0006
2013844,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,UNIONICOLA,UNIONICOLA,4400,3,1,48.2310693375914,-92.35028682,RiversOther,Region_05,NRS18_MN_10067,2019,6/19/2019,1,BETB,36.02,Fair,USC00211857
2013845,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLIDAE,3706,1,1,39.2489047026725,-77.81410271,RiversMajor,Region_03,NRS18_WV_10008,2019,6/19/2019,1,BETB,49.8,Good,US1WVJF0012
2013846,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,44.3134011670055,-89.89086382,RiversMajor,Region_05,NRS18_WI_10027,2019,6/20/2019,1,BETB,26.77,Fair,USC00476750
2013847,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HYDROBAENUS,HYDROBAENUS,3831,1,1,44.7526932355475,-93.77072533,LargeStreams,Region_05,NRS18_MN_10052,2019,6/20/2019,1,BERW,42.15,Good,US1MNCV0066
2013848,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,7,1,29.6120370421701,-104.467439,RiversMajor,Region_06,NRS18_TX_10116,2019,6/20/2019,1,BETB,17.67,Poor,MXN00008241
2013849,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,STEMPELLINELLA,4308,9,1,42.620080906243,-109.1883507,SmallStreams,Region_08,NRS18_WY_10400,2019,6/20/2019,1,BERW,46.55,Fair,USC00482780
2013850,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,,LYMNAEIDAE,3945,,,39.0007527861202,-75.49461224,SmallStreams,Region_03,NRS18_DE_10037,2019,6/20/2019,1,BERW,29.33,Poor,US1DEKN0001
2013851,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,,,44.4072430786482,-93.61883431,SmallStreams,Region_05,NRS18_MN_10008,2019,6/21/2019,1,BERW,11.02,Poor,USC00215571
2013852,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2,1,48.49412822,-94.08020957,SmallStreams,Region_05,NRS18_MN_10046,2019,6/21/2019,1,BERW,2.8,Poor,USC00215081
2013853,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,TRICORYTHODES,TRICORYTHODES,4384,2,1,41.00445546,-91.66528083,RiversOther,Region_07,NRS18_IA_10007,2019,6/21/2019,1,BETB,27.67,Fair,USC00135796
2013854,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,LIMNODRILUS,LIMNODRILUS,3925,1,1,36.1502123180618,-76.7378938,RiversOther,Region_04,NRS18_NC_10002,2019,6/19/2019,1,BETB,24.75,Poor,US1NCCW0031
2013855,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,COENAGRIONIDAE,3606,,,36.4817098443678,-77.65994012,RiversOther,Region_04,NRS18_NC_10006,2019,6/18/2019,1,BETB,17.6,Poor,USC00317319
2013856,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,,POLYCENTROPODIDAE,4174,1,1,35.4580018942284,-77.67500814,RiversOther,Region_04,NRS18_NC_10008,2019,6/20/2019,1,BETB,46.58,Fair,USC00318060
2013857,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,1,1,34.7958362283058,-78.80513137,RiversMajor,Region_04,NRS18_NC_10026,2019,6/21/2019,1,BETB,6.1,Poor,USC00311449
2013861,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLINOTANYPUS,CLINOTANYPUS,3600,1,1,35.5085180242731,-78.9607055,RiversMajor,Region_04,NRS18_NC_10027,2019,6/23/2019,1,BETB,11.7,Poor,US1NCHR0021
2013862,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,2,1,42.4783306410836,-89.0560394,RiversMajor,Region_05,NRS18_IL_10014,2019,6/23/2019,1,BETB,16.12,Poor,USC00470696
2013864,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,POLYPEDILUM,4178,1,1,42.9343452572408,-110.7209235,LargeStreams,Region_08,NRS18_WY_10025,2019,6/23/2019,1,BETB,46.05,Fair,USS0010G02S
2013865,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,ENCHYTRAEIDAE,3697,3,1,42.8129909465328,-110.6890214,LargeStreams,Region_08,NRS18_WY_10005,2019,6/23/2019,1,BETB,49.22,Fair,USS0010G15S
