UID,PHYLUM,CLASS,ORDER,FAMILY,GENUS,TARGET_TAXON,TAXA_ID,TOTAL300,IS_DISTINCT300,LAT_DD83,LON_DD83,STRAH_CAT,EPA_REG,SITE_ID,YEAR,DATE_COL,VISIT_NO,SAMPLE_TYPE,MMI_BENT,BENT_MMI_COND
1003910,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,4.0,1.0,47.20552,-92.80054,RiversOther,Region_5,MNRO-1050,2014,7/10/2014,1,BETB,65.93,Good
1003911,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,CAENIDAE,3541,1.0,0.0,,,,,MSR9-0903,2014,,2,BETB,,
1003912,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,9.0,1.0,,,,,IDRF-0101,2014,,1,BETB,,
1003913,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,10.0,1.0,46.13488438,-115.9599482,RiversMajor,Region_10,IDR9-0902,2014,7/7/2014,1,BETB,55.43,Good
1003914,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,6.0,1.0,46.24418,-116.0405,RiversMajor,Region_10,IDRM-1003,2014,7/7/2014,1,BETB,57.8,Good
1003915,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,3.0,0.0,31.09621,-89.27796,RiversMajor,Region_4,MSR9-0906,2014,7/10/2014,1,BETB,72.58,Good
1003916,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,AGABUS,AGABUS,3420,,,38.58012,-119.8887,SmallStreams,Region_9,CASS-1271,2014,7/10/2014,1,BERW,36.48,Fair
1003917,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,38.37939,-96.2142,RiversOther,Region_7,KSR9-0915,2014,7/8/2014,1,BETB,58.18,Good
1003918,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,15.0,1.0,,,,,WARF-0107,2014,,1,BETB,,
1003919,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,17.0,1.0,44.26038,-114.7981,RiversMajor,Region_10,IDRM-1005,2014,7/10/2014,1,BETB,58.43,Good
1003920,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,41.7208,-75.41279,SmallStreams,Region_3,PAS9-0914,2014,7/10/2014,1,BERW,36.78,Poor
1003921,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,,,,,SCR9-0902,2014,,2,BETB,,
1003922,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,28.0,1.0,,,,,SCS9-0920,2014,,2,BERW,,
1003923,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,,,,,SCR9-0901,2014,,2,BETB,,
1003924,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,1.0,1.0,,,,,NYRF-0001,2014,,1,BERW,,
1003925,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,29.0,1.0,40.86446,-110.5394,SmallStreams,Region_8,UTS9-0928,2014,7/10/2014,1,BERW,47.7,Fair
1003926,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,40.2352,-100.3105,RiversMajor,Region_7,NER9-0912,2014,7/10/2014,1,BERW,57.47,Good
1003927,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,,,41.22095,-99.24727,RiversOther,Region_7,NERO-1042,2014,7/11/2014,1,BERW,16.4,Poor
1003928,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,,,,,ILS9-0919,2014,,2,BERW,,
1003930,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,26.0,0.0,40.11629,-108.282,RiversOther,Region_8,CORO-1034,2014,7/11/2014,1,BETB,59.33,Good
1003932,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,,,,,MSRF-0001,2014,,1,BERW,,
1003933,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,48.9226,-106.7994,LargeStreams,Region_8,MTLS-1139,2014,7/10/2014,1,BERW,33.87,Poor
1003934,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,1.0,40.94131522,-102.3414153,RiversMajor,Region_8,COR9-0904,2014,7/13/2014,1,BERW,33.58,Fair
1003935,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,46.57604,-68.08781,LargeStreams,Region_1,MELS-1049,2014,7/11/2014,1,BERW,84.32,Good
1003936,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,2.0,1.0,46.1289,-67.84635,LargeStreams,Region_1,MELS-1053,2014,7/10/2014,1,BETB,72.95,Good
1003937,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETISCIDAE,BAETISCA,BAETISCA,3502,2.0,1.0,43.73873,-74.9586,LargeStreams,Region_2,NYLS-1116,2014,7/13/2014,1,BETB,39.83,Poor
1003938,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,33.29672,-81.85058,RiversOther,Region_4,SCRO-1014,2014,7/13/2014,1,BETB,49.03,Fair
1003939,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,37.75138,-107.3354,LargeStreams,Region_8,COLS-1061,2014,7/13/2014,1,BERW,55.12,Good
1003941,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,AMPHINEMURA,AMPHINEMURA,3449,118.0,1.0,38.18577341,-106.4895271,SmallStreams,Region_8,COS9-0930,2014,7/14/2014,1,BERW,5.02,Poor
1003942,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,1.0,1.0,,,,,NYRF-0005,2014,,1,BETB,,
1003943,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,44.33427,-75.47149,RiversOther,Region_2,NYRO-1060,2014,7/14/2014,1,BETB,12.27,Poor
1003944,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,36.49841,-90.27924,LargeStreams,Region_7,MOLS-1079,2014,7/11/2014,1,BERW,40.48,Poor
1003945,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,37.02754,-90.64282,RiversMajor,Region_7,MOR9-0904,2014,7/10/2014,1,BETB,46.07,Good
1003946,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,35.92513,-96.71988,LargeStreams,Region_6,OKLS-1203,2014,7/14/2014,1,BERW,28.48,Fair
1003947,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,ACNEUS,ACNEUS,3410,1.0,1.0,43.1678,-123.6913,SmallStreams,Region_10,ORS9-0940,2014,7/14/2014,1,BERW,85.98,Good
1003948,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,33.89573,-82.01938,LargeStreams,Region_4,SCLS-1033,2014,7/14/2014,1,BERW,42.37,Fair
1003949,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,31.68739652,-88.05213311,RiversOther,Region_4,ALR9-0906,2014,7/13/2014,1,BETB,42.43,Fair
1003950,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,47.28617,-68.11975,RiversOther,Region_1,MERO-1027,2014,7/13/2014,1,BETB,34.17,Poor
1003951,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,,,,,IDRF-0103,2014,,1,BETB,,
1003952,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,13.0,1.0,,,,,IDRF-0104,2014,,1,BERW,,
1003953,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,6.0,1.0,,,,,IDRF-0105,2014,,1,BETB,,
1003954,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,48.07747,-114.0187,RiversOther,Region_8,MTR9-0902,2014,7/15/2014,1,BETB,17.73,Poor
1003955,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,43.03249,-74.65623,SmallStreams,Region_2,NYSS-1258,2014,7/15/2014,1,BERW,64.63,Good
1003956,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,11.0,1.0,43.57673,-114.3437,RiversOther,Region_10,IDRO-1040,2014,7/12/2014,1,BETB,59.22,Good
1003957,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,ACTINOBDELLA,ACTINOBDELLA,3413,1.0,1.0,38.64279,-87.61438,RiversMajor,Region_5,INR9-0901,2014,7/15/2014,1,BETB,40.08,Fair
1003958,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,CAECIDOTEA,CAECIDOTEA,3540,1.0,1.0,32.6441,-96.73725,SmallStreams,Region_6,TXSS-1232,2014,7/15/2014,1,BERW,21.37,Fair
1003959,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,46.60633,-100.2571,LargeStreams,Region_8,NDLS-1079,2014,7/15/2014,1,BERW,50.13,Fair
1003960,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,1.0,0.0,,,,,UTR9-0906,2014,,2,BETB,,
1003961,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA,3476,1.0,1.0,42.46858,-89.76524,RiversOther,Region_5,ILRO-1024,2014,7/15/2014,1,BETB,38.9,Fair
1003962,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,41.93373,-124.1084,LargeStreams,Region_9,CALS-1106,2014,7/15/2014,1,BERW,66.87,Good
1003963,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,47.20866,-68.82282,RiversOther,Region_1,MERO-1026,2014,7/14/2014,1,BETB,78.67,Good
1003964,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,AMPHIPODA,3450,7.0,0.0,48.15279,-109.8484,SmallStreams,Region_8,MTSS-1294,2014,7/15/2014,1,BERW,42.45,Poor
1003965,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,AESHNIDAE,3418,1.0,1.0,42.12492,-98.08295,LargeStreams,Region_7,NELS-1079,2014,7/15/2014,1,BERW,25.65,Fair
1003966,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,23.0,1.0,47.72892,-121.4276,RiversOther,Region_10,WAR9-0905,2014,7/15/2014,1,BETB,66.58,Good
1003967,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,38.20966,-80.04873,LargeStreams,Region_3,WVS9-0923,2014,7/15/2014,1,BERW,62.82,Good
1003968,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,1.0,1.0,43.30763,-73.63245,SmallStreams,Region_2,NYSS-1239,2014,7/16/2014,1,BETB,7.2,Poor
1003969,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,5.0,1.0,44.04386,-101.4511,RiversOther,Region_8,SDR9-0905,2014,7/15/2014,1,BERW,42.97,Fair
1003970,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,34.32988,-80.69511,RiversMajor,Region_4,SCRM-1002,2014,7/15/2014,1,BETB,25.45,Poor
1003971,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,11.0,1.0,34.66773,-82.10745,SmallStreams,Region_4,SCSS-1057,2014,7/16/2014,1,BERW,35.9,Fair
1003972,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,38.83491,-86.52326,RiversOther,Region_5,INR9-0902,2014,7/16/2014,1,BETB,35.15,Fair
1003973,ARTHROPODA,INSECTA,HEMIPTERA,BELOSTOMATIDAE,BELOSTOMA,BELOSTOMA,3509,,,41.46241,-97.68192,LargeStreams,Region_7,NELS-1082,2014,7/16/2014,1,BERW,9.1,Poor
1003974,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,32.61633,-83.54926,RiversMajor,Region_4,GARM-1001,2014,7/15/2014,1,BETB,69.47,Good
1003975,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,47.90948,-113.8707,RiversOther,Region_8,MTR9-0911,2014,7/16/2014,1,BETB,28.58,Poor
1003976,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,18.0,1.0,43.09695,-122.4115,SmallStreams,Region_10,ORS9-0931,2014,7/15/2014,1,BERW,69.1,Good
1003977,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,ACNEUS,ACNEUS,3410,,,43.10118,-122.8297,SmallStreams,Region_10,ORS9-0936,2014,7/16/2014,1,BERW,85.97,Good
1003978,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,86.0,1.0,44.56442,-103.5312,LargeStreams,Region_8,SDLS-1118,2014,7/16/2014,1,BERW,60.8,Good
1003979,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,8.0,1.0,33.01654,-96.81408,SmallStreams,Region_6,TXSS-1224,2014,7/16/2014,1,BERW,50.28,Good
1003980,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,BAETIDAE,3500,10.0,0.0,42.24723,-104.6466,RiversMajor,Region_8,WYRM-1004,2014,7/16/2014,1,BETB,37.58,Good
1003981,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.31862,-90.23431,RiversOther,Region_5,ILRO-1019,2014,7/15/2014,1,BETB,18.83,Poor
1003982,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,10.0,1.0,,,,,LARF-0001,2014,,1,BERW,,
1003983,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,3.0,1.0,46.97556,-69.37838,SmallStreams,Region_1,MES9-0910,2014,7/15/2014,1,BERW,64.75,Good
1003984,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,ANTOCHA,ANTOCHA,3465,3.0,1.0,,,,,PAR9-0901,2014,,2,BETB,,
1003985,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,15.0,1.0,31.00027,-91.0395,LargeStreams,Region_4,MSS9-0914,2014,7/16/2014,1,BERW,55.27,Good
1003986,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,ARCTEONAIS,ARCTEONAIS,3474,,,41.79318,-113.837,LargeStreams,Region_8,UTS9-0932,2014,7/16/2014,1,BERW,32.38,Poor
1003987,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,AGNETINA,3424,,,,,,,NYRF-0002,2014,,1,BERW,,
1003988,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,38.5426015,-75.52310131,LargeStreams,Region_3,DES9-0905,2014,7/16/2014,1,BETB,43.22,Fair
1003989,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,11.0,1.0,46.87538,-113.9796,LargeStreams,Region_8,MTLS-1145,2014,7/17/2014,1,BERW,60.58,Good
1003990,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,13.0,1.0,33.17345556,-83.82379567,RiversMajor,Region_4,GAR9-0911,2014,7/16/2014,1,BETB,36.22,Fair
1003991,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE,ACTINOBDELLA,ACTINOBDELLA,3413,1.0,1.0,39.26175,-86.79816,RiversOther,Region_5,INRO-1026,2014,7/17/2014,1,BETB,21.95,Poor
1003992,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,42.26657,-90.30543,SmallStreams,Region_5,ILSS-1120,2014,7/17/2014,1,BERW,14.47,Poor
1003993,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.58071,-115.3591,LargeStreams,Region_9,NVLS-1074,2014,7/16/2014,1,BERW,43.33,Fair
1003994,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,46.78429,-102.6111,LargeStreams,Region_8,NDLS-1064,2014,7/17/2014,1,BERW,49.57,Fair
1003998,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,39.40693,-79.4119,LargeStreams,Region_3,MDLS-1039,2014,7/17/2014,1,BERW,18.65,Poor
1003999,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,ACERPENNA,3408,1.0,1.0,47.15428,-68.94424,RiversOther,Region_1,MER9-0902,2014,7/16/2014,1,BETB,78.02,Good
1004000,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,31.58623,-90.81035,LargeStreams,Region_4,MSLS-1037,2014,7/17/2014,1,BERW,64.75,Good
1004001,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETISCIDAE,BAETISCA,BAETISCA,3502,1.0,1.0,43.56469,-89.65428,RiversMajor,Region_5,WIR9-0914,2014,7/16/2014,1,BETB,20.97,Poor
1004002,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,CAENIS,CAENIS,3542,3.0,1.0,43.56689,-89.69697,RiversMajor,Region_5,WIRM-1004,2014,7/17/2014,1,BETB,19.22,Poor
1004003,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,2.0,1.0,44.69584,-106.3383,RiversOther,Region_8,WYR9-0908,2014,7/17/2014,1,BETB,70.17,Good
1004004,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,44.03177,-106.6561,LargeStreams,Region_8,WYS9-0937,2014,7/17/2014,1,BERW,42.13,Poor
1004005,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,,,,,WVR9-0904,2014,,2,BETB,,
1004006,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,7.0,1.0,37.78563,-80.9076,RiversOther,Region_3,WVRO-1007,2014,7/16/2014,1,BETB,68.68,Good
1004007,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,2.0,1.0,45.93953,-110.5225,LargeStreams,Region_8,MTLS-1142,2014,7/17/2014,1,BERW,89.83,Good
1004008,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,3.0,1.0,34.82653,-80.81527,LargeStreams,Region_4,SCS9-0923,2014,7/17/2014,1,BERW,8.32,Poor
1004009,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,15.0,1.0,47.84358,-121.6946,RiversOther,Region_10,WAR9-0907,2014,7/16/2014,1,BETB,38.47,Fair
1004010,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,43.24866,-73.74077,RiversMajor,Region_2,NYR9-0905,2014,7/18/2014,1,BETB,23.07,Poor
1004011,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,,CAMBARIDAE,3548,1.0,1.0,42.3148,-89.98587,SmallStreams,Region_5,ILSS-1124,2014,7/18/2014,1,BERW,18.53,Poor
1004012,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,AGAPETUS,AGAPETUS,3421,2.0,1.0,44.34619,-106.7024,LargeStreams,Region_8,WYLS-1102,2014,7/18/2014,1,BERW,68.43,Good
1004013,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,44.08912,-106.6737,LargeStreams,Region_8,WYLS-1097,2014,7/18/2014,1,BERW,81.37,Good
1004014,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,CHIRONOMIDAE,3581,1.0,0.0,40.48774,-93.49837,LargeStreams,Region_7,MOLS-1084,2014,7/16/2014,1,BERW,16.55,Poor
1004015,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,40.4814,-92.68618,RiversOther,Region_7,MORO-1046,2014,7/15/2014,1,BETB,53.42,Good
1004016,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,6.0,1.0,,,,,NHS9-0911,2014,,2,BERW,,
1004017,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,4.0,1.0,45.58738,-100.964,LargeStreams,Region_8,SDLS-1119,2014,7/14/2014,1,BERW,31.52,Poor
1004018,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACENTRELLA,ACENTRELLA,3407,1.0,1.0,45.7285,-101.9844,RiversMajor,Region_8,SDR9-0903,2014,7/15/2014,1,BERW,73.75,Good
1004019,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,41.86842,-72.08973,LargeStreams,Region_1,CTLS-1044,2014,7/20/2014,1,BERW,74.5,Good
1004020,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,2.0,1.0,43.65474,-109.9079,SmallStreams,Region_8,WYS9-0938,2014,7/20/2014,1,BERW,47.28,Fair
1004021,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,BRACHYCERCUS,BRACHYCERCUS,3527,8.0,1.0,44.87331,-71.52952,RiversMajor,Region_1,NHRM-1001,2014,7/17/2014,1,BETB,42.87,Fair
1004022,ARTHROPODA,INSECTA,DIPTERA,ATHERICIDAE,ATHERIX,ATHERIX,3487,4.0,1.0,,,,,MTRF-0109,2014,,1,BETB,,
1004023,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,10.0,1.0,35.88958,-89.29055,LargeStreams,Region_4,TNLS-1034,2014,7/20/2014,1,BERW,21.1,Poor
1004024,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,17.0,1.0,36.18743,-89.09897,SmallStreams,Region_4,TNS9-0920,2014,7/20/2014,1,BERW,27.4,Poor
1004025,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,ARRENURUS,ARRENURUS,3481,3.0,1.0,36.25843,-88.67338,SmallStreams,Region_4,TNSS-1065,2014,7/20/2014,1,BERW,21.53,Poor
1004026,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,1.0,1.0,33.97792,-111.3063,RiversOther,Region_9,AZRO-1028,2014,7/21/2014,1,BERW,23.38,Poor
1004027,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,42.43042,-111.7891,SmallStreams,Region_10,IDSS-1115,2014,7/16/2014,1,BERW,64.82,Good
1004028,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,AULODRILUS,AULODRILUS,3496,1.0,1.0,42.74955,-111.4603,SmallStreams,Region_10,IDSS-1143,2014,7/15/2014,1,BERW,7.15,Poor
1004029,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,1.0,1.0,42.28978,-114.0244,LargeStreams,Region_10,IDLS-1064,2014,7/17/2014,1,BERW,81.23,Good
1004030,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,4.0,1.0,43.7188,-115.3065,SmallStreams,Region_10,IDSS-1129,2014,7/7/2014,1,BERW,44.88,Fair
1004031,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,3.0,1.0,44.20986481,-115.5467376,SmallStreams,Region_10,IDS9-0927,2014,7/9/2014,1,BERW,68.98,Good
1004032,ARTHROPODA,INSECTA,EPHEMEROPTERA,AMELETIDAE,AMELETUS,AMELETUS,3439,,,43.6029256,-115.5733393,SmallStreams,Region_10,IDS9-0923,2014,7/8/2014,1,BERW,61.05,Good
1004033,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,2.0,1.0,41.89034,-72.73278,RiversOther,Region_1,CTRO-1020,2014,7/21/2014,1,BETB,42.87,Fair
1004034,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,ABLABESMYIA,3406,,,42.09641,-109.4537,RiversOther,Region_8,WYRO-1042,2014,7/21/2014,1,BERW,39.82,Poor
