PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SITETYPE,INDEX_VISIT,SITESAMP,AG_ECO9,SAMPLE_TYPE,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,MMI_BENT,BENT_MMI_COND
6/12/2023,2013714,NRS_OR-10683,NRS18_OR_10968,6/5/2019,1,OR,PROB,,Y,WMT,BETB,WSA,2.19,3.29,5.71,1.49,2.94,0,26.03,Poor
6/12/2023,2013715,NRS_TX-10383,NRS18_TX_11022,6/5/2019,1,TX,PROB,,Y,SPL,BERW,WSA,10,0,1.43,7.59,0.67,0,32.82,Fair
6/12/2023,2013716,NRS_NC-10123,NRS18_NC_10037,6/5/2019,1,NC,PROB,,Y,SAP,BERW,WSA,2.26,9.06,3.33,0.74,1,0,27.32,Poor
6/12/2023,2013717,NRS_VT-10102,NRS18_VT_10004,6/5/2019,1,VT,PROB,,Y,NAP,BERW,WSA,6.44,5.57,2.22,6.89,6.67,5.73,55.87,Good
6/12/2023,2013718,NRS_MI-10106,NRS18_MI_10025,6/6/2019,1,MI,PROB,,Y,UMW,BETB,WSA,4.85,6.26,1.43,3.04,0,0,25.97,Fair
6/12/2023,2013719,NRS_KY-10101,NRS18_KY_10023,6/6/2019,1,KY,PROB,,Y,TPL,BERW,WSA,0,5.45,0,0,0,8.63,23.47,Poor
6/12/2023,2013720,NRS_GA-10055,NRS18_GA_10008,6/6/2019,1,GA,PROB,,Y,CPL,BETB,WSA,7.98,2.6,2.5,7.27,1.88,5.63,46.43,Fair
6/12/2023,2013721,NRS_NY-10172,NRS18_NY_10063,6/6/2019,1,NY,PROB,,Y,SAP,BERW,WSA,0,3.09,4.44,4.07,0,2.38,23.3,Poor
6/12/2023,2013722,NRS_MN-10130,NRS18_MN_10026,6/6/2019,1,MN,PROB,,Y,UMW,BETB,WSA,1.56,9.29,4.29,2.89,3.33,0.34,36.17,Fair
6/12/2023,2013723,NRS_OR-10475,NRS18_OR_10009,6/6/2019,1,OR,PROB,,Y,WMT,BETB,WSA,4.23,10,10,1.62,9.41,0.56,59.7,Good
6/12/2023,2013724,NRS_IA-10135,NRS18_IA_10020,6/6/2019,1,IA,PROB,,Y,TPL,BERW,WSA,1.15,6.93,0,2.94,2,3.53,27.58,Fair
6/12/2023,2013725,NRS_KY-10107,NRS18_KY_10029,6/5/2019,1,KY,PROB,,Y,SAP,BETB,WSA,5.28,2.3,2.22,2.05,1.5,1.62,24.95,Poor
6/12/2023,2013726,NRS_OH-10046,NRS18_OH_10010,6/6/2019,1,OH,PROB,,Y,SAP,BETB,WSA,4.01,5.11,1.11,0.68,3,1.62,25.88,Poor
6/12/2023,2013727,NRS_VA-10083,NRS18_VA_10008,6/6/2019,1,VA,PROB,,Y,SAP,BERW,WSA,7.43,10,6.67,7.23,9.5,6.47,78.83,Good
6/12/2023,2013728,NRS_MI-10059,NRS18_MI_10012,6/7/2019,1,MI,PROB,,Y,UMW,BETB,WSA,5.06,6.71,0,2.22,0.56,0,24.25,Fair
6/12/2023,2013729,NRS_CO-10447,NRS18_CO_10135,6/7/2019,1,CO,PROB,,Y,SPL,BERW,WSA,10,4.6,0,4.84,5.33,0,41.28,Good
6/12/2023,2013730,NRS_NM-10332,NRS18_NM_11252,6/6/2019,1,NM,PROB,,Y,XER,BERW,WSA,10,0,1.43,2.29,0.59,0.01,23.87,Poor
6/12/2023,2013731,NRS_MN-10147,NRS18_MN_10029,6/6/2019,1,MN,PROB,,Y,TPL,BETB,WSA,8.79,7.95,2.5,7.06,6,5.3,62.67,Good
6/12/2023,2013732,NRS_NY-10219,NRS18_NY_10399,6/7/2019,1,NY,PROB,,Y,SAP,BERW,WSA,2.13,2.01,1.11,5.2,0,0,17.42,Poor
6/12/2023,2013733,NRS_IA-10106,NRS18_IA_10011,6/7/2019,1,IA,PROB,,Y,TPL,BETB,WSA,5.48,4.03,3.75,1.76,4,0,31.7,Fair
6/12/2023,2013734,NRS_MN-10154,NRS18_MN_10021,6/7/2019,1,MN,PROB,,Y,UMW,BERW,WSA,7.6,4.9,4.29,7.35,4.44,5.82,57.33,Good
6/12/2023,2013735,NRS_IA-10127,NRS18_IA_10046,6/9/2019,1,IA,PROB,,Y,UMW,BERW,WSA,0,2,0,2.42,0,2.56,11.63,Poor
6/12/2023,2013736,NRS_NY-10163,NRS18_NY_10054,6/9/2019,1,NY,PROB,,Y,NAP,BERW,WSA,7.01,5.52,0,3.54,6.19,8.74,51.67,Fair
6/12/2023,2013737,NRS_MN-10198,NRS18_MN_10061,6/9/2019,1,MN,PROB,,Y,UMW,BERW,WSA,4.22,6.58,5.71,3.28,5,4.19,48.3,Good
6/12/2023,2013738,NRS_WY-10460,NRS18_WY_10039,6/9/2019,1,WY,PROB,,Y,XER,BERW,WSA,0,3.41,4.29,0.65,0,0,13.92,Poor
6/12/2023,2013739,NRS_NY-10105,NRS18_NY_10039,6/10/2019,1,NY,PROB,,Y,NAP,BETB,WSA,0.15,2.24,2.22,0,0.48,0,8.48,Poor
6/12/2023,2013740,NRS_MI-10052,NRS18_MI_10009,6/10/2019,1,MI,PROB,,Y,UMW,BETB,WSA,0.2,3.68,2.86,2.04,0,0,14.63,Poor
6/12/2023,2013741,NRS_MN-10062,NRS18_MN_10014,6/10/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.05,5.94,5.71,5.39,4.44,3.68,48.68,Good
6/12/2023,2013742,NRS_MN-10181,NRS18_MN_10044,6/9/2019,1,MN,PROB,,Y,UMW,BERW,WSA,4.89,0.39,1.43,5.76,4.44,3.52,34.05,Fair
6/12/2023,2013743,NRS_NE-10170,NRS18_NE_10041,6/10/2019,1,NE,PROB,,Y,SPL,BERW,WSA,0.05,5.4,0,2.08,1.33,0,14.77,Poor
6/12/2023,2013744,NRS_OR-10679,NRS18_OR_10817,6/10/2019,1,OR,PROB,,Y,XER,BETB,WSA,7.35,7.16,5.71,4.95,7.06,4.5,61.22,Good
6/12/2023,2013745,NRS_TN-10147,NRS18_TN_10040,6/10/2019,1,TN,PROB,,Y,CPL,BERW,WSA,9.72,2.43,0,0,0,1.25,22.33,Poor
6/12/2023,2013746,NRS_IA-10071,NRS18_IA_10005,6/10/2019,1,IA,PROB,,Y,TPL,BERW,WSA,3.77,7.78,2.5,2.35,4,3.94,40.57,Good
6/12/2023,2013747,NRS_OK-10119,NRS18_OK_10046,6/10/2019,1,OK,PROB,,Y,SPL,BERW,WSA,2.77,3.93,2.86,4.19,0.67,0,24.03,Fair
6/12/2023,2013748,NRS_VT-10153,NRS18_VT_RF002,6/10/2019,1,VT,HAND,,Y,NAP,BERW,WSA,7.9,2.05,6.67,6.38,7.62,7.22,63.07,Good
6/12/2023,2013749,NRS_WY-10516,NRS18_WY_10549,6/10/2019,1,WY,PROB,,Y,XER,BERW,WSA,10,2.49,1.43,1.6,0,5.28,34.67,Poor
6/12/2023,2013750,NRS_NC-10091,NRS18_NC_10032,6/11/2019,1,NC,PROB,,Y,SAP,BERW,WSA,5.75,8.49,7.78,5.8,9,8.49,75.52,Good
6/12/2023,2013751,NRS_IA-10063,NRS18_IA_10003,6/11/2019,1,IA,PROB,,Y,TPL,BETB,WSA,6.46,8.86,6.25,5.88,8,6.57,70.03,Good
6/12/2023,2013752,NRS_MN-10129,NRS18_MN_10025,6/11/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.62,0,2.86,3.46,3.89,5.37,33.67,Fair
6/12/2023,2013753,NRS_OK-10195,NRS18_OK_10049,6/11/2019,1,OK,PROB,,Y,SPL,BERW,WSA,0.05,0,1.43,3.14,0.67,0,8.82,Poor
6/12/2023,2013754,NRS_NE-10182,NRS18_NE_10053,6/11/2019,1,NE,PROB,,Y,SPL,BERW,WSA,1.43,6.35,0,0.89,1.33,0,16.67,Poor
6/12/2023,2013755,NRS_MN-10199,NRS18_MN_10062,6/11/2019,1,MN,PROB,,Y,UMW,BERW,WSA,0,2.45,0,0.24,0,2.04,7.88,Poor
6/12/2023,2013756,NRS_WV-10057,NRS18_WV_10009,6/11/2019,1,WV,PROB,,Y,SAP,BERW,WSA,5.75,6.76,1.11,3.87,4.5,5.17,45.27,Good
6/12/2023,2013757,NRS_UT-10385,NRS18_UT_10432,6/11/2019,1,UT,PROB,,Y,XER,BETB,WSA,0.28,4.88,0,5.41,1.18,4.56,27.18,Poor
6/12/2023,2013758,NRS_OH-10105,NRS18_OH_10031,6/11/2019,1,OH,PROB,,Y,SAP,BETB,WSA,1.59,6.12,3.33,2.11,0.5,0,22.75,Poor
6/12/2023,2013759,NRS_NH-10125,NRS18_NH_10014,6/11/2019,1,NH,PROB,,Y,NAP,BERW,WSA,3.22,5.8,0,1.81,2.86,6.52,33.68,Poor
6/12/2023,2013760,NRS_WY-10569,NRS18_WY_11452,6/11/2019,1,WY,PROB,,Y,SPL,BERW,WSA,2.91,7.16,7.14,9.14,2.67,1.43,50.75,Good
6/12/2023,2013761,NRS_SD-10476,NRS18_SD_10094,6/11/2019,1,SD,PROB,,Y,NPL,BERW,WSA,0.52,2.79,2,0,1.43,0.42,11.93,Poor
6/12/2023,2013762,NRS_MN-10148,NRS18_MN_10030,6/12/2019,1,MN,PROB,,Y,UMW,BETB,WSA,5.1,7.87,5.71,6.59,7.78,6.39,65.73,Good
6/12/2023,2013763,NRS_OK-10235,NRS18_OK_11579,6/12/2019,1,OK,PROB,,Y,SPL,BERW,WSA,0,4.22,2.86,2.68,0,0,16.27,Poor
6/12/2023,2013764,NRS_TX-10422,NRS18_TX_11175,6/11/2019,1,TX,PROB,,Y,XER,BERW,WSA,9.17,1.84,2.86,0.32,0,0.49,24.47,Poor
6/12/2023,2013765,NRS_VA-10156,NRS18_VA_RF013,6/12/2019,1,VA,HAND,,Y,SAP,BETB,WSA,7.62,6.98,6.67,8.03,5.5,4.86,66.1,Good
6/12/2023,2013766,NRS_NE-10261,NRS18_NE_11590,6/12/2019,1,NE,PROB,,Y,SPL,BERW,WSA,1.12,5.5,4.29,3.57,1.33,0,26.35,Fair
6/12/2023,2013767,NRS_NE-10249,NRS18_NE_11578,6/12/2019,1,NE,PROB,,Y,SPL,BERW,WSA,1.73,5.83,1.43,2.08,3.33,0,24,Fair
6/12/2023,2013768,NRS_MN-10194,NRS18_MN_10057,6/12/2019,1,MN,PROB,,Y,UMW,BERW,WSA,1.89,2.71,1.43,2.12,2.22,1.05,19.03,Poor
6/12/2023,2013769,NRS_UT-10332,NRS18_UT_10017,6/12/2019,1,UT,PROB,,Y,XER,BETB,WSA,3.37,5.38,1.43,8.09,2.94,5.38,44.32,Fair
6/12/2023,2013770,NRS_SC-10085,NRS18_SC_10019,6/12/2019,1,SC,PROB,,Y,CPL,BETB,WSA,1.56,3.43,2.5,4.07,2.5,4.33,30.65,Poor
6/12/2023,2013771,NRS_TN-10149,NRS18_TN_10340,6/12/2019,1,TN,PROB,,Y,CPL,BERW,WSA,8.9,8.46,5,3.28,3.12,4.27,55.05,Good
6/12/2023,2013772,NRS_TN-10148,NRS18_TN_10339,6/11/2019,1,TN,PROB,,Y,CPL,BERW,WSA,1.52,8.05,3.75,2.79,1.88,0,29.98,Poor
6/12/2023,2013773,NRS_WY-10570,NRS18_WY_11453,6/12/2019,1,WY,PROB,,Y,SPL,BERW,WSA,10,3.74,2.86,5.76,4.67,2.86,49.82,Good
6/12/2023,2013774,NRS_OH-10113,NRS18_OH_10658,6/12/2019,1,OH,PROB,,Y,SAP,BERW,WSA,5.21,6.76,0,3.48,2,2.03,32.47,Fair
6/12/2023,2013775,NRS_VT-10141,NRS18_VT_10014,6/12/2019,1,VT,PROB,,Y,NAP,BERW,WSA,10,5.19,0,7,8.1,6.65,61.57,Good
6/12/2023,2013776,NRS_SD-10479,NRS18_SD_10694,6/12/2019,1,SD,PROB,,Y,NPL,BERW,WSA,0,0,0,0,0,0,0,Poor
6/12/2023,2013777,NRS_NC-10226,NRS18_NC_10111,6/13/2019,1,NC,PROB,,Y,CPL,BERW,WSA,9.68,0.41,1.25,5.57,0.62,8.88,44.02,Fair
6/12/2023,2013778,NRS_SC-10059,NRS18_SC_10009,6/13/2019,1,SC,PROB,,Y,CPL,BETB,WSA,0,0.71,3.75,0,0,2.25,11.18,Poor
6/12/2023,2013779,NRS_WV-10075,NRS18_WV_10019,6/12/2019,1,WV,PROB,,Y,SAP,BETB,WSA,5.28,7.12,3.33,3.41,3.5,5.12,46.27,Good
6/12/2023,2013780,NRS_VA-10155,NRS18_VA_RF011,6/13/2019,1,VA,HAND,,Y,SAP,BETB,WSA,8.26,9.64,10,5.9,8,6.09,79.82,Good
6/12/2023,2013781,NRS_WI-10202,NRS18_WI_10054,6/13/2019,1,WI,PROB,,Y,TPL,BETB,WSA,0.42,2.33,3.75,4.71,2,0.78,23.32,Poor
6/12/2023,2013782,NRS_MN-10176,NRS18_MN_10039,6/13/2019,1,MN,PROB,,Y,UMW,BERW,WSA,0,0.39,0,3.85,0,0,7.07,Poor
6/12/2023,2013783,NRS_UT-10327,NRS18_UT_10013,6/13/2019,1,UT,PROB,,Y,XER,BERW,WSA,10,1.14,1.43,1.84,1.18,2.2,29.65,Poor
6/12/2023,2013784,NRS_NH-10127,NRS18_NH_10016,6/13/2019,1,NH,PROB,,Y,NAP,BERW,WSA,8.42,6.34,4.44,5.88,6.67,6.85,64.33,Good
6/12/2023,2013785,NRS_SC-10092,NRS18_SC_10034,6/14/2019,1,SC,PROB,,Y,CPL,BETB,WSA,0,0,2.5,1.67,0,4.14,13.85,Poor
6/12/2023,2013786,NRS_MN-10195,NRS18_MN_10058,6/13/2019,1,MN,PROB,,Y,UMW,BETB,WSA,3.01,5.55,0,8.16,2.78,0.64,33.57,Fair
6/12/2023,2013787,NRS_CA-10897,NRS18_CA_10025,6/11/2019,1,CA,PROB,,Y,XER,BERW,WSA,10,0,0,2.55,0,6.73,32.13,Poor
6/12/2023,2013788,NRS_MN-10226,NRS18_MN_10553,6/14/2019,1,MN,PROB,,Y,UMW,BETB,WSA,0.2,6.26,0,3.04,0.56,0.2,17.1,Poor
6/12/2023,2013789,NRS_WY-10497,NRS18_WY_10251,6/13/2019,1,WY,PROB,,Y,SPL,BERW,WSA,0,7.44,0,0.13,0,4.29,19.77,Poor
6/12/2023,2013790,NRS_TX-10378,NRS18_TX_10988,6/13/2019,1,TX,PROB,,Y,SPL,BERW,WSA,2.35,2.75,0,3.03,0.67,1.43,17.05,Poor
6/12/2023,2013791,NRS_TN-10142,NRS18_TN_10023,6/14/2019,1,TN,PROB,,Y,CPL,BERW,WSA,9.27,6.51,3.75,5.45,8.12,6.14,65.4,Good
6/12/2023,2013792,NRS_MN-10058,NRS18_MN_10012,6/14/2019,1,MN,PROB,,Y,UMW,BETB,WSA,0.71,3.81,0,0.24,1.11,3.52,15.65,Poor
6/12/2023,2013797,NRS_SC-10100,NRS18_SC_10779,6/16/2019,1,SC,PROB,,Y,SAP,BETB,WSA,0.45,6.12,0,0,0.5,0,11.78,Poor
6/12/2023,2013798,NRS_MN-10197,NRS18_MN_10060,6/16/2019,1,MN,PROB,,Y,UMW,BETB,WSA,0.64,1.48,1.43,3.19,0,1.99,14.55,Poor
6/12/2023,2013799,NRS_OR-10685,NRS18_OR_11118,6/12/2019,1,OR,PROB,,Y,XER,BETB,WSA,3.57,4.54,5.71,4.49,5.29,1.23,41.38,Poor
6/12/2023,2013800,NRS_NC-10120,NRS18_NC_10009,6/16/2019,1,NC,PROB,,Y,CPL,BETB,WSA,0,7.46,2.5,0,0,0,16.6,Poor
6/12/2023,2013801,NRS_WY-10631,NRS18_WY_11906,6/14/2019,1,WY,PROB,,Y,NPL,BERW,WSA,6.39,5.28,6,6.46,7.14,3.33,57.67,Good
6/12/2023,2013802,NRS_WY-10549,NRS18_WY_11305,6/16/2019,1,WY,PROB,,Y,NPL,BERW,WSA,0.48,8.27,8,3.83,1.43,3.33,42.23,Poor
6/12/2023,2013803,NRS_WY-10560,NRS18_WY_11316,6/16/2019,1,WY,PROB,,Y,NPL,BERW,WSA,1.33,3.6,0,5.3,2.86,1.25,23.9,Poor
6/12/2023,2013804,NRS_MD-10018,NRS18_MD_10001,6/17/2019,1,MD,PROB,,Y,CPL,BETB,WSA,4.06,6.92,1.25,2.28,1.25,3.97,32.88,Poor
6/12/2023,2013805,NRS_MN-10107,NRS18_MN_10009,6/16/2019,1,MN,PROB,,Y,UMW,BERW,WSA,2.31,5.29,0,5.92,0,0,22.53,Poor
6/12/2023,2013806,NRS_WI-10131,NRS18_WI_10028,6/17/2019,1,WI,PROB,,Y,UMW,BETB,WSA,7.78,3.23,1.43,0.24,0,0,21.13,Poor
6/12/2023,2013808,NRS_KY-10040,NRS18_KY_10003,6/17/2019,1,KY,PROB,,Y,SAP,BERW,WSA,2.09,9.5,5.56,0,5,4.86,45.02,Good
6/12/2023,2013809,NRS_SC-10044,NRS18_SC_10003,6/17/2019,1,SC,PROB,,Y,CPL,BERW,WSA,8.57,4.97,0,1.17,0,2.68,28.98,Poor
6/12/2023,2013810,NRS_MN-10104,NRS18_MN_10007,6/17/2019,1,MN,PROB,,Y,UMW,BERW,WSA,0,5.81,2.86,3.04,1.67,7.03,34.02,Fair
6/12/2023,2013811,NRS_WY-10545,NRS18_WY_11301,6/17/2019,1,WY,PROB,,Y,NPL,BETB,WSA,8.03,3.81,0,9.08,7.14,5,55.1,Fair
6/12/2023,2013812,NRS_NE-10066,NRS18_NE_10058,6/18/2019,1,NE,PROB,,Y,TPL,BERW,WSA,0.04,0.4,0,1.18,0,0.59,3.68,Poor
6/12/2023,2013814,NRS_AL-10110,NRS18_AL_RF002,6/17/2019,1,AL,HAND,,Y,SAP,BETB,WSA,3.95,4.32,5.56,6.77,6,1.86,47.43,Good
6/12/2023,2013815,NRS_OK-10096,NRS18_OK_10024,6/17/2019,1,OK,PROB,,Y,SAP,BERW,WSA,7.88,6.98,3.33,6.71,5,3.65,55.92,Good
6/12/2023,2013816,NRS_MN-10108,NRS18_MN_10010,6/18/2019,1,MN,PROB,,Y,UMW,BERW,WSA,2.43,2,2.86,6.78,3.89,2.21,33.62,Fair
6/12/2023,2013817,NRS_FL-10213,NRS18_FL_RF002,6/18/2019,1,FL,HAND,,Y,CPL,BETB,WSA,6.95,8.93,7.5,4.53,9.38,7.12,74.02,Good
6/12/2023,2013818,NRS_OK-10150,NRS18_OK_10040,6/17/2019,1,OK,PROB,,Y,SAP,BETB,WSA,6.29,0,0,3.87,3.5,5.67,32.22,Fair
6/12/2023,2013819,NRS_KY-10050,NRS18_KY_10004,6/18/2019,1,KY,PROB,,Y,SAP,BERW,WSA,5.17,7.55,1.11,7.56,4,0,42.32,Fair
6/12/2023,2013820,NRS_NH-10123,NRS18_NH_10012,6/18/2019,1,NH,PROB,,Y,NAP,BERW,WSA,9.49,0.36,3.33,4.75,6.19,9.16,55.47,Good
6/12/2023,2013821,NRS_MI-10116,NRS18_MI_10017,6/18/2019,1,MI,PROB,,Y,UMW,BERW,WSA,8.09,3.55,0,0,0,0,19.4,Poor
6/12/2023,2013822,NRS_TX-10089,NRS18_TX_10017,6/18/2019,2,TX,PROB,,Y,XER,BETB,WSA,10,1.01,1.43,5.41,1.18,6.73,42.93,Fair
6/12/2023,2013823,NRS_CA-10821,NRS18_CA_10015,6/18/2019,1,CA,PROB,,Y,WMT,BETB,WSA,4.45,1.96,7.14,2.64,4.12,0,33.85,Poor
6/12/2023,2013824,NRS_CA-11198,NRS18_CA_10049,6/17/2019,1,CA,PROB,,Y,XER,BETB,WSA,3.27,1.61,4.29,1.6,1.18,0,19.92,Poor
6/12/2023,2013825,NRS_PA-10115,NRS18_PA_10034,6/18/2019,1,PA,PROB,,Y,NAP,BERW,WSA,9.08,7.5,8.89,7.48,10,7.62,84.28,Good
6/12/2023,2013826,NRS_CA-10845,NRS18_CA_10007,6/18/2019,1,CA,PROB,,Y,WMT,BERW,WSA,7.76,3.21,4.29,2.64,7.06,8.41,55.62,Good
6/12/2023,2013827,NRS_SC-10028,NRS18_SC_10001,6/18/2019,2,SC,PROB,,Y,CPL,BERW,WSA,7.93,2.6,1.25,1.71,1.88,1.71,28.47,Poor
6/12/2023,2013828,NRS_SC-10024,NRS18_SC_10002,6/19/2019,2,SC,PROB,,Y,CPL,BETB,WSA,0,8.11,2.5,1.58,1.88,1.16,25.38,Poor
6/12/2023,2013829,NRS_ID-10359,NRS18_ID_10053,6/18/2019,1,ID,PROB,,Y,WMT,BERW,WSA,7.09,2.4,7.14,4.71,6.47,7.12,58.22,Good
6/12/2023,2013830,NRS_WV-10066,NRS18_WV_RF004,6/18/2019,1,WV,HAND,,Y,SAP,BETB,WSA,8.63,10,7.78,8.45,10,4.91,82.95,Good
6/12/2023,2013831,NRS_CA-10895,NRS18_CA_10019,6/19/2019,1,CA,PROB,,Y,XER,BETB,WSA,2.65,9.46,8.57,4.57,7.06,3.47,59.63,Good
6/12/2023,2013832,NRS_MN-10073,NRS18_MN_10018,6/19/2019,1,MN,PROB,,Y,UMW,BETB,WSA,2.88,3.48,2.86,0.54,4.44,3.07,28.78,Fair
6/12/2023,2013833,NRS_NC-10349,NRS18_NC_10645,6/18/2019,1,NC,PROB,,Y,CPL,BERW,WSA,4.66,8.28,3.75,3.98,5.62,4.89,51.97,Fair
6/12/2023,2013834,NRS_WI-10196,NRS18_WI_10048,6/19/2019,1,WI,PROB,,Y,UMW,BETB,WSA,4.73,8.06,1.43,6.2,4.44,2.54,45.67,Good
6/12/2023,2013835,NRS_CA-11212,NRS18_CA_10094,6/19/2019,1,CA,PROB,,Y,WMT,BERW,WSA,8.91,2.01,5.71,6.54,7.06,6.74,61.62,Good
6/12/2023,2013837,NRS_FL-10214,NRS18_FL_RF003,6/19/2019,1,FL,HAND,,Y,CPL,BETB,WSA,9.22,0,2.5,1.1,3.75,9.84,44.02,Fair
6/12/2023,2013838,NRS_KY-10077,NRS18_KY_10016,6/19/2019,1,KY,PROB,,Y,TPL,BERW,WSA,2.59,6.88,3.75,4.12,0,4.03,35.62,Fair
6/12/2023,2013839,NRS_FL-10137,NRS18_FL_10010,6/19/2019,1,FL,PROB,,Y,CPL,BETB,WSA,6.64,7.87,1.25,2.64,2.5,3.13,40.05,Poor
6/12/2023,2013840,NRS_WY-10415,NRS18_WY_10034,6/19/2019,1,WY,PROB,,Y,XER,BETB,WSA,8.67,0.07,4.29,5.26,1.18,3.07,37.57,Poor
6/12/2023,2013841,NRS_WY-10559,NRS18_WY_11315,6/18/2019,1,WY,PROB,,Y,NPL,BERW,WSA,1.57,7.31,2,4.53,0,2.08,29.15,Poor
6/12/2023,2013842,NRS_NH-10114,NRS18_NH_10008,6/20/2019,1,NH,PROB,,Y,NAP,BERW,WSA,5.89,5.11,2.22,4.19,5.24,5.36,46.68,Fair
6/12/2023,2013843,NRS_MN-10187,NRS18_MN_10050,6/20/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.41,8.58,0,6.78,5,2.21,44.97,Good
6/12/2023,2013844,NRS_MN-10204,NRS18_MN_10067,6/19/2019,1,MN,PROB,,Y,UMW,BETB,WSA,4.22,5.29,4.29,4.2,2.78,0.83,36.02,Fair
6/12/2023,2013845,NRS_WV-10054,NRS18_WV_10008,6/19/2019,1,WV,PROB,,Y,SAP,BETB,WSA,9.02,5.4,4.44,1.83,4.5,4.69,49.8,Good
6/12/2023,2013846,NRS_WI-10130,NRS18_WI_10027,6/20/2019,1,WI,PROB,,Y,UMW,BETB,WSA,8.88,1.1,2.86,2.71,0,0.51,26.77,Fair
6/12/2023,2013847,NRS_MN-10189,NRS18_MN_10052,6/20/2019,1,MN,PROB,,Y,UMW,BERW,WSA,5.86,3.16,1.43,4.58,4.44,5.82,42.15,Good
6/12/2023,2013848,NRS_TX-10215,NRS18_TX_10116,6/20/2019,1,TX,PROB,,Y,XER,BETB,WSA,6.38,1.18,0,1.28,1.76,0,17.67,Poor
6/12/2023,2013849,NRS_WY-10504,NRS18_WY_10400,6/20/2019,1,WY,PROB,,Y,WMT,BERW,WSA,5.59,2.62,4.29,6.18,4.12,5.13,46.55,Fair
6/12/2023,2013850,NRS_DE-10100,NRS18_DE_10037,6/20/2019,1,DE,PROB,,Y,CPL,BERW,WSA,1.94,8.99,0,4.07,0,2.6,29.33,Poor
6/12/2023,2013851,NRS_MN-10106,NRS18_MN_10008,6/21/2019,1,MN,PROB,,Y,UMW,BERW,WSA,1.72,0,1.43,3.46,0,0,11.02,Poor
6/12/2023,2013852,NRS_MN-10183,NRS18_MN_10046,6/21/2019,1,MN,PROB,,Y,UMW,BERW,WSA,0,1.68,0,0,0,0,2.8,Poor
6/12/2023,2013853,NRS_IA-10056,NRS18_IA_10007,6/21/2019,1,IA,PROB,,Y,TPL,BETB,WSA,3.24,0,0,0,5,8.36,27.67,Fair
6/12/2023,2013854,NRS_NC-10060,NRS18_NC_10002,6/19/2019,1,NC,PROB,,Y,CPL,BETB,WSA,0.78,1.48,3.75,1.96,1.88,5,24.75,Poor
6/12/2023,2013855,NRS_NC-10043,NRS18_NC_10006,6/18/2019,1,NC,PROB,,Y,SAP,BETB,WSA,2.84,0,1.11,4.18,1,1.43,17.6,Poor
6/12/2023,2013856,NRS_NC-10055,NRS18_NC_10008,6/20/2019,1,NC,PROB,,Y,CPL,BETB,WSA,3.24,8.82,5,4.96,3.12,2.81,46.58,Fair
6/12/2023,2013857,NRS_NC-10153,NRS18_NC_10026,6/21/2019,1,NC,PROB,,Y,CPL,BETB,WSA,0,0,0,1.41,0,2.25,6.1,Poor
6/12/2023,2013861,NRS_NC-10154,NRS18_NC_10027,6/23/2019,1,NC,PROB,,Y,SAP,BETB,WSA,0.98,5.54,0,0,0.5,0,11.7,Poor
6/12/2023,2013862,NRS_IL-10087,NRS18_IL_10014,6/23/2019,1,IL,PROB,,Y,TPL,BETB,WSA,1.38,1.53,2.5,2.35,0,1.91,16.12,Poor
6/12/2023,2013864,NRS_WY-10388,NRS18_WY_10025,6/23/2019,1,WY,PROB,,Y,WMT,BETB,WSA,8.87,0.34,1.43,10,2.94,4.05,46.05,Fair
6/12/2023,2013865,NRS_WY-10343,NRS18_WY_10005,6/23/2019,1,WY,PROB,,Y,WMT,BETB,WSA,7.09,0.53,2.86,9.01,4.12,5.92,49.22,Fair
6/12/2023,2013866,NRS_WY-10571,NRS18_WY_11594,6/21/2019,1,WY,PROB,,Y,WMT,BETB,WSA,5.49,1.8,5.71,7.08,1.76,2.62,40.77,Fair
6/12/2023,2013867,NRS_OR-10485,NRS18_OR_10014,6/22/2019,1,OR,PROB,,Y,XER,BETB,WSA,10,0.8,5.71,6.84,7.06,7.28,62.82,Good
6/12/2023,2013868,NRS_MD-10097,NRS18_MD_11081,6/24/2019,1,MD,PROB,,Y,SAP,BETB,WSA,5.28,5.04,7.78,0.68,3.5,2.79,41.78,Fair
6/12/2023,2013869,NRS_NE-10188,NRS18_NE_10079,6/24/2019,1,NE,PROB,,Y,NPL,BERW,WSA,0.25,4.47,2,7.04,0,1.25,25.02,Poor
6/12/2023,2013870,NRS_MI-10134,NRS18_MI_10035,6/24/2019,1,MI,PROB,,Y,UMW,BERW,WSA,6.85,4.58,5.71,7.28,5.56,8.01,63.32,Good
6/12/2023,2013871,NRS_MN-10191,NRS18_MN_10054,6/24/2019,1,MN,PROB,,Y,UMW,BETB,WSA,3.81,0,0,2.89,0,2.99,16.15,Poor
6/12/2023,2013872,NRS_MN-10174,NRS18_MN_10037,6/23/2019,1,MN,PROB,,Y,TPL,BERW,WSA,9.71,5.34,6.25,5.29,7,3.53,61.87,Good
